image_id,filename,source_type,width,height,orientation,quality,difficulty,number_of_rooms,has_dimensions,has_text,source,license,date_collected
FP_0717,FP_0717.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0718,FP_0718.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0719,FP_0719.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0720,FP_0720.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0721,FP_0721.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0722,FP_0722.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0723,FP_0723.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0724,FP_0724.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0725,FP_0725.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0726,FP_0726.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0727,FP_0727.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0728,FP_0728.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0729,FP_0729.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0730,FP_0730.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0731,FP_0731.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0732,FP_0732.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0733,FP_0733.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0734,FP_0734.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0735,FP_0735.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0736,FP_0736.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0737,FP_0737.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0738,FP_0738.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0739,FP_0739.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0740,FP_0740.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0741,FP_0741.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0742,FP_0742.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0743,FP_0743.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0744,FP_0744.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0745,FP_0745.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0746,FP_0746.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0747,FP_0747.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0748,FP_0748.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0749,FP_0749.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0750,FP_0750.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0751,FP_0751.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0752,FP_0752.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0753,FP_0753.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0754,FP_0754.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0755,FP_0755.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0756,FP_0756.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0757,FP_0757.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0758,FP_0758.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0759,FP_0759.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0760,FP_0760.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0761,FP_0761.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0762,FP_0762.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0763,FP_0763.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0764,FP_0764.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0765,FP_0765.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0766,FP_0766.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0767,FP_0767.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0768,FP_0768.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0769,FP_0769.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0770,FP_0770.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0771,FP_0771.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0772,FP_0772.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0773,FP_0773.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0774,FP_0774.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0775,FP_0775.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0776,FP_0776.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0777,FP_0777.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0778,FP_0778.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0779,FP_0779.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0780,FP_0780.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0781,FP_0781.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0782,FP_0782.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0783,FP_0783.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0784,FP_0784.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0785,FP_0785.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0786,FP_0786.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0787,FP_0787.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0788,FP_0788.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0789,FP_0789.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0790,FP_0790.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0791,FP_0791.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0792,FP_0792.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0793,FP_0793.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0794,FP_0794.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0795,FP_0795.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0796,FP_0796.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0797,FP_0797.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0798,FP_0798.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0799,FP_0799.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0800,FP_0800.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0801,FP_0801.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0802,FP_0802.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0803,FP_0803.jpg,CAD,1920,1080,landscape,MEDIUM,HARD,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0804,FP_0804.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0805,FP_0805.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0806,FP_0806.jpg,CAD,1920,1080,landscape,HIGH,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0807,FP_0807.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0808,FP_0808.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0809,FP_0809.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0810,FP_0810.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0811,FP_0811.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0812,FP_0812.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0813,FP_0813.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0814,FP_0814.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0815,FP_0815.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0816,FP_0816.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0817,FP_0817.jpg,CAD,1920,1080,landscape,LOW,HARD,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0818,FP_0818.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0819,FP_0819.jpg,CAD,1920,1080,landscape,MEDIUM,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0820,FP_0820.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0821,FP_0821.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0822,FP_0822.jpg,CAD,1920,1080,landscape,MEDIUM,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0823,FP_0823.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0824,FP_0824.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0825,FP_0825.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0826,FP_0826.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0827,FP_0827.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0828,FP_0828.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0829,FP_0829.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0830,FP_0830.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0831,FP_0831.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0832,FP_0832.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0833,FP_0833.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0834,FP_0834.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0835,FP_0835.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0836,FP_0836.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0837,FP_0837.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0838,FP_0838.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,NO,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0839,FP_0839.jpg,CAD,1920,1080,landscape,HIGH,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0840,FP_0840.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0841,FP_0841.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0842,FP_0842.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0843,FP_0843.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0844,FP_0844.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0845,FP_0845.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0846,FP_0846.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0847,FP_0847.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0848,FP_0848.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0849,FP_0849.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0850,FP_0850.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0851,FP_0851.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0852,FP_0852.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0853,FP_0853.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0854,FP_0854.jpg,CAD,1920,1080,landscape,LOW,HARD,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0855,FP_0855.jpg,CAD,1920,1080,landscape,HIGH,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0856,FP_0856.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0857,FP_0857.jpg,CAD,1920,1080,landscape,MEDIUM,EASY,,NO,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
FP_0858,FP_0858.jpg,CAD,1920,1080,landscape,LOW,MEDIUM,,YES,YES,Public_Dataset (Roboflow: kt-nyjuw/floor-plan-nnoub),CC BY 4.0,2026-09-06
